episode,stage,load_factor,task_min_bits,task_max_bits,steps,episode_reward,reward_ma,episode_delay_mean,episode_drop_rate,episode_offload_rate,episode_energy_mean,actor_loss,critic_loss,entropy,total_loss
571,phase1,1.0,1500000.0,6000000.0,200,-152.68125,-153.85750000000002,152.68125,0.22,0.7475,2.0381421275436877,0.002974234578408757,0.23174248711795223,0.11934453248977661,0.1183680994246079
572,phase1,1.0,1500000.0,6000000.0,200,-150.77500000000003,-153.59425,150.775,0.22375,0.73625,2.05273981153965,-0.0011921352041619165,0.21294074444746486,0.11749922012796207,0.10480823922351155
573,phase1,1.0,1500000.0,6000000.0,200,-153.21874999999994,-153.62625,153.21875,0.23,0.7475,1.9717417015135288,-0.015908960272006844,0.18035743415963892,0.11988660617142308,0.0737902105937959
574,phase1,1.0,1500000.0,6000000.0,200,-153.75374999999988,-153.56118750000002,153.75375,0.235,0.74125,2.0648977288603785,0.0014072647888441474,0.23878482440296483,0.11367419263233944,0.12034497976692736
575,phase1,1.0,1500000.0,6000000.0,200,-152.16000000000003,-153.576125,152.16,0.23625,0.73,2.0835053274035453,-0.0107034119796388,0.1319083265808164,0.12570357489950804,0.05474793591669628
576,phase1,1.0,1500000.0,6000000.0,200,-152.32999999999996,-153.3845625,152.33,0.2475,0.71875,2.1862080597877505,0.0007563418974833829,0.17563708111339685,0.11951329604703553,0.08809682933319056
577,phase1,1.0,1500000.0,6000000.0,200,-156.145,-153.42762499999998,156.145,0.2375,0.735,2.0893539780378343,-0.000667667168439651,0.19251360987522165,0.11908680337424181,0.09511279135619347
578,phase1,1.0,1500000.0,6000000.0,200,-157.08624999999992,-153.57293749999997,157.08625,0.1975,0.775,1.7689292418956757,-0.0098818214610219,0.3000339932587682,0.10420542362393165,0.13971835342342775
579,phase1,1.0,1500000.0,6000000.0,200,-152.30375,-153.458125,152.30375,0.21125,0.75375,2.0418308375775815,-0.0090160809780414,0.18627607168591753,0.12534432843023416,0.08362057787955415
580,phase1,1.0,1500000.0,6000000.0,200,-155.32374999999988,-153.472375,155.32375,0.22,0.73,2.0573636108636855,0.00393791209754287,0.10507973595237245,0.10837539741579368,0.05604427871745726
581,phase1,1.0,1500000.0,6000000.0,200,-157.24499999999998,-153.6066875,157.245,0.2225,0.74875,2.053419878482819,-0.009017799078125735,0.14988348830719384,0.10487389701361559,0.06550444918209497
582,phase1,1.0,1500000.0,6000000.0,200,-154.5275,-153.55543749999998,154.5275,0.255,0.70875,2.2268422223627566,0.002755046575045099,0.1892167066737097,0.12587601448200186,0.09685989545316112
583,phase1,1.0,1500000.0,6000000.0,200,-152.18000000000004,-153.52581249999997,152.18,0.24625,0.71375,2.175593097060919,-0.009348394909911618,0.21837374096622272,0.123836663760701,0.09934312947170466
584,phase1,1.0,1500000.0,6000000.0,200,-153.79,-153.50374999999997,153.79,0.2125,0.77375,1.7973559327423572,-0.007382391638369585,0.6249150201982382,0.09341179450251619,0.30470147166325123
585,phase1,1.0,1500000.0,6000000.0,200,-153.1600000000001,-153.7231875,153.16,0.2275,0.74875,1.9688899132609368,0.010868428408035211,0.21699608299805193,0.09717778983164807,0.11897775826842658
586,phase1,1.0,1500000.0,6000000.0,200,-157.26125,-153.78099999999998,157.26125,0.225,0.74625,2.020746981650591,-0.008470211577202593,0.2341311458422213,0.09936175677849322,0.10819791432242004
587,phase1,1.0,1500000.0,6000000.0,200,-154.89249999999998,-153.9194375,154.8925,0.235,0.7375,2.032793924957514,-0.001219886925299557,0.1699827977893304,0.1106620488726363,0.0833288650075924
588,phase1,1.0,1500000.0,6000000.0,200,-152.84874999999994,-153.846125,152.84875,0.22625,0.745,1.927764591127634,-0.006041147974224723,0.19499519680227553,0.10246693890313713,0.09104658249642092
589,phase1,1.0,1500000.0,6000000.0,200,-152.14749999999995,-153.88181249999997,152.1475,0.25,0.7025,2.1985220935940744,0.00305706256886526,0.1691835738566457,0.11788547191084647,0.0871773074922741
590,phase1,1.0,1500000.0,6000000.0,200,-157.3199999999999,-154.05749999999998,157.32,0.21625,0.77,1.8286945632100104,-0.0003685860476475589,0.25957779860009955,0.09229117707938564,0.1290511483877745
591,phase1,1.0,1500000.0,6000000.0,200,-155.59874999999994,-154.203375,155.59875,0.225,0.735,2.132831363528967,-0.011673410926774447,0.15008941642483886,0.1090626631464277,0.06293504633370559
592,phase1,1.0,1500000.0,6000000.0,200,-156.46999999999997,-154.48812499999997,156.47,0.23,0.74,2.023054537177086,0.009884611684448865,0.21898365157599353,0.10945745990896712,0.1189386072587602
593,phase1,1.0,1500000.0,6000000.0,200,-153.96999999999997,-154.52568749999995,153.97,0.20125,0.77625,1.768562142252922,0.006196563892370584,0.2788022364280662,0.0992141147049106,0.14520082457409222
594,phase1,1.0,1500000.0,6000000.0,200,-153.35124999999988,-154.50556249999994,153.35125,0.21625,0.75375,1.87848584279418,-0.0011324963095236797,0.18322580794290622,0.09023014296378408,0.0901194879100943
595,phase1,1.0,1500000.0,6000000.0,200,-156.93500000000003,-154.74431249999992,156.935,0.22,0.7425,1.9827585566043853,-0.017846136258877054,0.15625227896534666,0.1217226445370791,0.05979311310363059
596,phase1,1.0,1500000.0,6000000.0,200,-155.39375,-154.89749999999995,155.39375,0.2075,0.7875,1.7822289584577085,-0.003266502171754837,0.20609744592588775,0.10428371219610681,0.09936508576727796
597,phase1,1.0,1500000.0,6000000.0,200,-158.72625,-155.02656249999995,158.72625,0.22125,0.74625,1.9325122307240963,-0.016508680654271524,0.18822021037340164,0.10909629704392686,0.07716503879530545
598,phase1,1.0,1500000.0,6000000.0,200,-158.65125000000003,-155.10481249999998,158.65125,0.2325,0.7325,2.1098315414786337,0.008005918991961042,0.17008778528899562,0.11994656144964452,0.09257002543106828
599,phase1,1.0,1500000.0,6000000.0,200,-152.98749999999995,-155.13899999999998,152.9875,0.20625,0.75,2.031870020776987,-0.001267267048967128,0.18925438897342098,0.11591977420814183,0.09289624803813593
600,phase1,1.0,1500000.0,6000000.0,200,-159.61249999999998,-155.35343749999998,159.6125,0.25,0.72,2.0491803646087647,-0.003949491573231561,0.19209105156514109,0.12884938260730433,0.09158063591077771
601,phase1,1.0,1500000.0,6000000.0,200,-154.86125,-155.23424999999997,154.86125,0.21625,0.7475,2.0505004286766053,-0.00021495624464385363,0.15499033322747874,0.11729669000725357,0.07681102374549575
602,phase1,1.0,1500000.0,6000000.0,200,-151.3925,-155.07750000000001,151.3925,0.23375,0.73875,2.0048098011314868,-0.006472507757799966,0.14341306595169767,0.10946523565418866,0.06479616324911464
603,phase1,1.0,1500000.0,6000000.0,200,-157.695,-155.35325,157.695,0.24375,0.7175,2.081954457461834,-0.01009603179230982,0.2730067566949494,0.13086262208466626,0.12588389711668335
604,phase1,1.0,1500000.0,6000000.0,200,-160.20000000000002,-155.67374999999998,160.2,0.23625,0.73375,1.9939925582706928,0.005959328416050697,0.2890420071020418,0.12012918065397107,0.14999981346179028
605,phase1,1.0,1500000.0,6000000.0,200,-152.32375000000008,-155.63193749999996,152.32375,0.23375,0.7275,1.952542196661234,-0.006349124793647503,0.14437429804582985,0.11959570022870084,0.06535964227300517
606,phase1,1.0,1500000.0,6000000.0,200,-153.895,-155.46362499999998,153.895,0.2225,0.73875,2.0313522335886955,-0.009971815075877369,0.14077502093753036,0.10691361562634001,0.05998804121354253
607,phase1,1.0,1500000.0,6000000.0,200,-155.17874999999992,-155.4779375,155.17875,0.23125,0.72375,2.005672395825386,-0.004396841538195707,0.12718270186867034,0.11761521122285298,0.05872404862822471
608,phase1,1.0,1500000.0,6000000.0,200,-152.5300000000001,-155.462,152.53,0.22625,0.74,2.110351612120867,-0.00017886669660101132,0.15845989831248108,0.10659440941348368,0.07862470529697911
609,phase1,1.0,1500000.0,6000000.0,200,-153.43125000000003,-155.5261875,153.43125,0.21,0.755,2.0054658174514772,-0.006133235971994546,0.2372311037413928,0.10883899397996007,0.11204695891664952
610,phase1,1.0,1500000.0,6000000.0,200,-154.05375,-155.362875,154.05375,0.2175,0.76,1.9454122802615166,-0.0009514656564106747,0.21332061868541094,0.10204321799837814,0.1053006718343846
611,phase1,1.0,1500000.0,6000000.0,200,-152.65500000000003,-155.2156875,152.655,0.24375,0.735,2.015423046052456,0.002312978615566176,0.1987027107756965,0.11215943888742097,0.10121569630205252
612,phase1,1.0,1500000.0,6000000.0,200,-154.84125000000003,-155.13425,154.84125,0.20625,0.765,1.8800478695333005,-0.006856262892940823,0.28687440527945146,0.11381725518375027,0.13612567094553793
613,phase1,1.0,1500000.0,6000000.0,200,-153.99125,-155.1353125,153.99125,0.2175,0.7575,1.8206006956100464,0.003006061539053917,0.14230574500195833,0.10925188037205716,0.07372192675200272
614,phase1,1.0,1500000.0,6000000.0,200,-157.86500000000004,-155.36100000000005,157.865,0.2175,0.7625,1.9603315617889165,0.0022146434770250805,0.18278392237059923,0.11721145513714576,0.09313775730148262
615,phase1,1.0,1500000.0,6000000.0,200,-155.18875000000006,-155.27368750000002,155.18875,0.22,0.755,2.029624442756176,0.0056832863436061505,0.12940366064407388,0.11585428778614316,0.06992169936206571
616,phase1,1.0,1500000.0,6000000.0,200,-157.70749999999998,-155.38937500000003,157.7075,0.215,0.76125,1.9709242331981658,-0.005506038475705653,0.18388053181828284,0.11437557531254632,0.08597672434181583
617,phase1,1.0,1500000.0,6000000.0,200,-155.97374999999994,-155.25175000000004,155.97375,0.22,0.74,1.9239764769375325,-0.01156258959399194,0.18278127087622273,0.12686904413359507,0.07932056994082368
618,phase1,1.0,1500000.0,6000000.0,200,-153.79874999999996,-155.009125,153.79875,0.24,0.72,2.144015330970287,-0.00506544687157991,0.14243635580855973,0.12699831368363634,0.06564473780228433
619,phase1,1.0,1500000.0,6000000.0,200,-153.73625000000007,-155.0465625,153.73625,0.22,0.74625,2.0285518363118173,-0.0074574629377041545,0.14303364954432662,0.12956183601398857,0.06354111605989081
620,phase1,1.0,1500000.0,6000000.0,200,-155.7,-154.85093750000001,155.7,0.22375,0.74125,2.0025686989724636,0.00025893076874163685,0.1236004852214638,0.13098364308172342,0.06153523949050934
621,phase1,1.0,1500000.0,6000000.0,200,-156.68,-154.94187499999998,156.68,0.2275,0.73125,1.985166138112545,-0.010612150045986079,0.12915559249873065,0.13274751147445368,0.05343465573078363
622,phase1,1.0,1500000.0,6000000.0,200,-153.985,-155.0715,153.985,0.19875,0.7675,1.8330442537367344,-0.005450385907778935,0.2781867343856364,0.11500907400432898,0.13318294659256935
623,phase1,1.0,1500000.0,6000000.0,200,-156.63374999999994,-155.01843749999998,156.63375,0.1975,0.78125,1.800099336951971,-0.008366884435622059,0.1345547305382028,0.12640950311811602,0.05840484291429118
624,phase1,1.0,1500000.0,6000000.0,200,-157.67499999999993,-154.89218749999998,157.675,0.24,0.73875,1.9093253561854362,0.005864077779863562,0.22848465962677586,0.1214303152293575,0.11962068636844657
625,phase1,1.0,1500000.0,6000000.0,200,-153.56374999999997,-154.9541875,153.56375,0.21625,0.7375,1.9835261851549149,-0.006036729475825417,0.16746536672723536,0.11936103324500882,0.07721850826946676
626,phase1,1.0,1500000.0,6000000.0,200,-152.26625,-154.87274999999997,152.26625,0.2175,0.7425,2.0476583425700663,0.00111623328863358,0.1708677917414782,0.12588495928414015,0.08604658984374824
627,phase1,1.0,1500000.0,6000000.0,200,-157.68124999999986,-154.99787499999996,157.68125,0.22375,0.745,2.0402482357621192,0.012618371361524475,0.2504634939286174,0.12018536365762049,0.13736937432169763
628,phase1,1.0,1500000.0,6000000.0,200,-155.345,-155.138625,155.345,0.215,0.7575,2.030664846897125,0.0047397805111748835,0.12666986631799718,0.10732305604888469,0.06764542146547868
629,phase1,1.0,1500000.0,6000000.0,200,-155.72125000000005,-155.253125,155.72125,0.23,0.7525,1.8732330897450447,-0.0014659536679332353,0.17470939122900672,0.10809221331562315,0.08545637325079618
630,phase1,1.0,1500000.0,6000000.0,200,-152.60499999999996,-155.1806875,152.605,0.2225,0.7575,1.879536458402872,0.006357999005335934,0.16560711012202867,0.10735617015434772,0.08873212845919996
631,phase1,1.0,1500000.0,6000000.0,200,-154.61124999999996,-155.27849999999995,154.61125,0.2125,0.75625,1.994344414025545,0.0036617267724810814,0.24709603296858923,0.10961157098716619,0.12677129776198037
632,phase1,1.0,1500000.0,6000000.0,200,-154.1700000000001,-155.24493749999996,154.17,0.2125,0.76625,1.8823684334754944,0.013838226327254457,0.17615014831630552,0.1074871309861845,0.10148335193766148
633,phase1,1.0,1500000.0,6000000.0,200,-155.00749999999996,-155.29575,155.0075,0.195,0.7725,1.7295354272425174,0.008421848376034474,0.1814045776822129,0.10449055080511133,0.0987061740906567
634,phase1,1.0,1500000.0,6000000.0,200,-153.33250000000004,-155.06912499999999,153.3325,0.19125,0.765,1.7719350816309452,-0.0031615761013663547,0.23172147115882563,0.10826627773289778,0.1122660928557874
635,phase1,1.0,1500000.0,6000000.0,200,-154.2787500000001,-155.02362499999998,154.27875,0.20125,0.765,1.8522017303109168,-0.0032865674691084697,0.22584316119247552,0.11313991856818296,0.10918245297305439
636,phase1,1.0,1500000.0,6000000.0,200,-154.17499999999995,-154.84699999999998,154.175,0.2025,0.77375,1.572905358672142,0.002058041757162736,0.08077017195066627,0.11356195320888442,0.04198887904367068
637,phase1,1.0,1500000.0,6000000.0,200,-152.1725,-154.65693749999997,152.1725,0.195,0.78625,1.6660474207997322,-0.008636294483986437,0.18609363555299993,0.1062796283133176,0.0839854048004336
638,phase1,1.0,1500000.0,6000000.0,200,-155.19250000000002,-154.72662499999998,155.1925,0.18125,0.79375,1.7082102201879024,-0.0027611105873876687,0.4516747286733316,0.10703109812979796,0.22264813057774183
639,phase1,1.0,1500000.0,6000000.0,200,-155.70125000000007,-154.824875,155.70125,0.1975,0.76625,1.7288249722123146,0.007165118016074507,0.12840321766478674,0.10609346057991592,0.070942352953538
640,phase1,1.0,1500000.0,6000000.0,200,-153.07125,-154.69343750000002,153.07125,0.195,0.79375,1.4759951974451542,0.002841362938741032,0.6395920283940374,0.10082421588654421,0.32223407697996925
641,phase1,1.0,1500000.0,6000000.0,200,-150.66249999999994,-154.3925625,150.6625,0.1825,0.80125,1.6310386312007905,0.003208814188838005,0.19193126367671148,0.1111548220624729,0.09872982693760067
642,phase1,1.0,1500000.0,6000000.0,200,-158.1474999999999,-154.6006875,158.1475,0.155,0.83,1.53062218233943,-0.005380119472666055,0.42691580251771577,0.08639789965687966,0.20773219089118802
643,phase1,1.0,1500000.0,6000000.0,200,-151.55625000000003,-154.3468125,151.55625,0.2025,0.78125,1.7696281719207763,0.0006920844316482544,0.2478034544964226,0.09694977515206045,0.12420601258588936
644,phase1,1.0,1500000.0,6000000.0,200,-151.01749999999996,-154.01393750000003,151.0175,0.21,0.76125,1.7549208492040633,0.0011433088505754666,0.23250854669176801,0.11390989828778773,0.11694194100398038
645,phase1,1.0,1500000.0,6000000.0,200,-153.72250000000008,-154.021875,153.7225,0.1925,0.79125,1.6689670953154563,-0.0032141896116794372,0.23232140924249375,0.10247091796933389,0.11253663057423367
646,phase1,1.0,1500000.0,6000000.0,200,-150.62499999999997,-153.93981250000002,150.625,0.18875,0.79625,1.6115083654224873,0.00509078462361073,0.20713885447808675,0.09613334311514485,0.10827567781872895
647,phase1,1.0,1500000.0,6000000.0,200,-155.86750000000004,-153.849125,155.8675,0.2025,0.78875,1.5598760768771172,-0.0030107240439677723,0.2688486465081877,0.10443176420367493,0.13099587145166433
648,phase1,1.0,1500000.0,6000000.0,200,-156.46375,-153.90506249999996,156.46375,0.225,0.74625,1.9020278392732144,0.0006041650907421598,0.17803995554544488,0.10841962238963769,0.08919046459985631
649,phase1,1.0,1500000.0,6000000.0,200,-153.91,-153.81449999999998,153.91,0.17875,0.81,1.6034375987946987,0.004430017814192237,0.3295506980954384,0.09547751518536587,0.1688234568858633
650,phase1,1.0,1500000.0,6000000.0,200,-155.67000000000002,-153.96775,155.67,0.2175,0.75375,1.8993834559619427,0.0011163266964864973,0.14575904584964927,0.12125898030947665,0.07351081346978947
651,phase1,1.0,1500000.0,6000000.0,200,-152.77875,-153.876125,152.77875,0.22125,0.75625,1.8918274737894536,-0.004588206944873138,0.16190741576102316,0.12004061149699348,0.07588533874677152
652,phase1,1.0,1500000.0,6000000.0,200,-151.6225000000001,-153.74875,151.6225,0.22875,0.7325,2.0501174832880498,0.0024019180017770553,0.23572044804388162,0.11135497902120862,0.1198167194213186
653,phase1,1.0,1500000.0,6000000.0,200,-154.5662499999999,-153.7266875,154.56625,0.21625,0.75375,1.946635567098856,-0.001781446317552912,0.2541150236312224,0.10352550424179252,0.12486196447600972
654,phase1,1.0,1500000.0,6000000.0,200,-156.47874999999996,-153.884,156.47875,0.20375,0.7825,1.7880498811602592,-0.012286262586712837,0.3249493283884866,0.09267902594743943,0.14981768541608234
655,phase1,1.0,1500000.0,6000000.0,200,-159.02499999999995,-154.1213125,159.025,0.22875,0.75625,1.8533094614744186,-0.0031377378547069977,0.16923475067834465,0.10914079936183228,0.0810430754375245
656,phase1,1.0,1500000.0,6000000.0,200,-155.53124999999997,-154.18912500000002,155.53125,0.19875,0.77125,1.8650591786205768,0.0007552194447085566,0.23899339443566847,0.10421024186878788,0.11983507512165803
657,phase1,1.0,1500000.0,6000000.0,200,-155.19249999999997,-154.340125,155.1925,0.1825,0.79125,1.7337456119060517,-0.005498670288646708,0.19586155274692846,0.09752785064736191,0.09204199412191401
658,phase1,1.0,1500000.0,6000000.0,200,-156.48749999999995,-154.404875,156.4875,0.21,0.775,1.932408476471901,0.0005172628111072949,0.12185886365418531,0.09339913908316165,0.061073098177261344
659,phase1,1.0,1500000.0,6000000.0,200,-155.78250000000003,-154.4089375,155.7825,0.20375,0.78125,1.773884019702673,0.0015830333933842425,0.14511173461772958,0.0972532049885818,0.07374988857428638
660,phase1,1.0,1500000.0,6000000.0,200,-148.35500000000002,-154.173125,148.355,0.19875,0.78625,1.608720296472311,-0.004619401195371638,0.3860894712258358,0.09150548971125058,0.18805931411607532
661,phase1,1.0,1500000.0,6000000.0,200,-154.34625000000005,-154.35731250000003,154.34625,0.1975,0.78625,1.758324413895607,0.0038257033412097668,0.14901867645735645,0.10051109626585124,0.07793299634750857
662,phase1,1.0,1500000.0,6000000.0,200,-155.0375,-154.20181250000002,155.0375,0.21375,0.75875,1.8821913300454616,-0.010639002803256926,0.15700729221713786,0.10757252513145914,0.0674343521383648
663,phase1,1.0,1500000.0,6000000.0,200,-159.0675,-154.57737500000002,159.0675,0.215,0.75875,2.118390744328499,-0.00041202522282089504,0.169965603521892,0.12182794359265542,0.08408346445280679
664,phase1,1.0,1500000.0,6000000.0,200,-151.44625,-154.5988125,151.44625,0.18125,0.8025,1.7146913056075572,0.006214117498270103,0.2579720747105929,0.0809374030831517,0.13487640592478672
665,phase1,1.0,1500000.0,6000000.0,200,-154.74499999999998,-154.64993750000002,154.745,0.215,0.775,1.7028239926695823,0.0038458836093849067,0.1349150992321725,0.08522208886487144,0.07096254486324531
666,phase1,1.0,1500000.0,6000000.0,200,-149.9174999999999,-154.6145625,149.9175,0.20875,0.75875,1.92067869707942,-0.005163203848868,0.20985965628405007,0.10652205545683296,0.09934053548412132
667,phase1,1.0,1500000.0,6000000.0,200,-156.28875000000002,-154.63562499999998,156.28875,0.2,0.775,1.7966961263120174,0.0020806681440801037,0.12778370340867917,0.08799581184070937,0.0656205367163888
668,phase1,1.0,1500000.0,6000000.0,200,-151.50249999999997,-154.3875625,151.5025,0.215,0.7475,1.919861260652542,-0.006381794848308271,0.17178118555825583,0.10665013952826967,0.07908219692050195
669,phase1,1.0,1500000.0,6000000.0,200,-157.27500000000003,-154.5558125,157.275,0.20125,0.7725,1.8049829703569413,-0.012651398036704987,0.48789131185229945,0.09580417901125489,0.23091104171447913
670,phase1,1.0,1500000.0,6000000.0,200,-154.81249999999997,-154.51293750000002,154.8125,0.2225,0.75625,1.8590118172764778,-0.0002635654100045866,0.11671850161284816,0.0963921805425566,0.057710116282485575
671,phase1,1.0,1500000.0,6000000.0,200,-156.1787499999999,-154.6829375,156.17875,0.22,0.7375,2.0432908847928046,0.0021067299518962297,0.13278586174152335,0.10695339602475264,0.06807184792408834
672,phase1,1.0,1500000.0,6000000.0,200,-149.99875,-154.60174999999998,149.99875,0.215,0.7625,2.0177945302426816,-0.007632662694216991,0.23467054659006548,0.09921690456721248,0.10930574274792963
673,phase1,1.0,1500000.0,6000000.0,200,-154.65375000000006,-154.606125,154.65375,0.2175,0.7525,1.8691597606241703,-0.004772942380181381,0.15902678166725198,0.10112234858834014,0.07433595891260276
674,phase1,1.0,1500000.0,6000000.0,200,-152.48874999999995,-154.40662500000002,152.48875,0.205,0.76625,1.8908843453228474,-0.004872374502675874,0.15624614911420004,0.09095196121809435,0.07288689199568969
675,phase1,1.0,1500000.0,6000000.0,200,-154.08625000000004,-154.15968749999996,154.08625,0.2225,0.78,1.7417342408001424,-0.021406009071031396,0.17067396503930188,0.09570520006272258,0.06354815252505396
676,phase1,1.0,1500000.0,6000000.0,200,-156.3299999999999,-154.19962499999997,156.33,0.2175,0.76,1.9357616153359414,0.0017201124348354582,0.26236721006583197,0.10105704736648774,0.13249949038941033
677,phase1,1.0,1500000.0,6000000.0,200,-155.22625,-154.20131249999997,155.22625,0.21625,0.7425,2.134263008534908,5.906508589277462e-05,0.13768586204672345,0.11220737683529756,0.06845316682628604
678,phase1,1.0,1500000.0,6000000.0,200,-157.21874999999986,-154.23787499999997,157.21875,0.23,0.73375,2.1758561265468597,0.0006128620470360834,0.2058063693800751,0.11984832752115872,0.10303665259472873
679,phase1,1.0,1500000.0,6000000.0,200,-154.355,-154.16649999999998,154.355,0.23875,0.72125,2.205618076324463,-0.0017544160578019765,0.4921576630096046,0.10772559822213892,0.24389351212552615
680,phase1,1.0,1500000.0,6000000.0,200,-154.00874999999996,-154.4491875,154.00875,0.2225,0.7625,1.8413567996025086,0.009105483820775941,0.13676601268199026,0.09378123275783597,0.07711336485167243
681,phase1,1.0,1500000.0,6000000.0,200,-153.48124999999993,-154.40593749999996,153.48125,0.23625,0.725,2.2285091292858126,-0.0037368750769873056,0.10062352826400679,0.10422839072285867,0.04615797562470032
682,phase1,1.0,1500000.0,6000000.0,200,-155.89499999999995,-154.44881249999997,155.895,0.2175,0.7525,1.947933343052864,0.0072155026243809536,0.24504020749306193,0.09812382076467786,0.1293431108874478
683,phase1,1.0,1500000.0,6000000.0,200,-156.9787499999999,-154.34437499999996,156.97875,0.215,0.755,1.8639863528311253,-0.0015443133532392736,0.2377940559265565,0.09776450838057363,0.11696165676551815
684,phase1,1.0,1500000.0,6000000.0,200,-155.29000000000005,-154.53656249999995,155.29,0.2475,0.735,1.9340516045689582,-0.0068033288936225735,0.28524685286137524,0.09443419152984814,0.135442357728904
685,phase1,1.0,1500000.0,6000000.0,200,-152.28999999999996,-154.41381249999995,152.29,0.22375,0.73625,2.084326865673065,-0.0024453187361359596,0.14372435637882777,0.0987350594024269,0.06902191995129901
686,phase1,1.0,1500000.0,6000000.0,200,-154.53750000000002,-154.64481249999994,154.5375,0.2075,0.75875,1.850304696112871,-0.0014123183351998426,0.23059681042724725,0.09762928893371504,0.11349557140813571
687,phase1,1.0,1500000.0,6000000.0,200,-154.87874999999994,-154.57431249999996,154.87875,0.225,0.73125,2.1636474001407624,-0.006627572073164035,0.15337417715666246,0.10979972749340292,0.06962031725323664
688,phase1,1.0,1500000.0,6000000.0,200,-155.68625000000006,-154.78349999999995,155.68625,0.2325,0.72875,2.0364149215817453,0.009785358347378823,0.12173249557310221,0.11090914266450065,0.07020797066827666
689,phase1,1.0,1500000.0,6000000.0,200,-153.26125000000002,-154.58281249999996,153.26125,0.25125,0.7025,2.2562057545781133,-0.011533693087344267,0.14030800455686998,0.11276383545933938,0.05816925362664826
690,phase1,1.0,1500000.0,6000000.0,200,-155.15124999999998,-154.59974999999997,155.15125,0.2325,0.75,1.8921457882225514,-0.007860835717648876,0.17696894796527163,0.10831079153077942,0.08019039673345847
691,phase1,1.0,1500000.0,6000000.0,200,-156.77499999999992,-154.6295625,156.775,0.22125,0.75625,1.8972729913890363,-0.008469282839523286,0.19618064028267956,0.09700328172469626,0.08923302350770113
692,phase1,1.0,1500000.0,6000000.0,200,-155.13874999999996,-154.8865625,155.13875,0.22,0.73375,2.1001707388460638,-0.0019871485704670146,0.17457660348439702,0.11401950203034343,0.08484507516995833
693,phase1,1.0,1500000.0,6000000.0,200,-155.59625000000003,-154.93368749999996,155.59625,0.2325,0.72125,2.2313778498768806,-0.006594747609021712,0.09825802723668059,0.09711523262821899,0.042145805207689346
694,phase1,1.0,1500000.0,6000000.0,200,-154.45625,-155.0320625,154.45625,0.21625,0.735,2.181362886875868,0.0017174386742467784,0.10613367486060882,0.10813307290782734,0.054351743438984364
695,phase1,1.0,1500000.0,6000000.0,200,-156.2425,-155.139875,156.2425,0.22625,0.73,2.0244032356142996,0.007827928593876411,0.16292083491476214,0.11807912747774806,0.08881602978466877
696,phase1,1.0,1500000.0,6000000.0,200,-161.09750000000005,-155.37824999999998,161.0975,0.235,0.715,2.36539726883173,-0.004412839018112543,0.12823650408156065,0.12345009129874561,0.0592116127645939
697,phase1,1.0,1500000.0,6000000.0,200,-154.13875000000002,-155.323875,154.13875,0.2375,0.715,2.099753029495478,0.004116068004953618,0.1834157253710591,0.12666202701476156,0.09531728173214087
698,phase1,1.0,1500000.0,6000000.0,200,-158.26624999999999,-155.37624999999997,158.26625,0.235,0.7325,2.0586241199076176,0.008640095230420025,0.14145631434357897,0.11881502520064918,0.07889299251956447
699,phase1,1.0,1500000.0,6000000.0,200,-156.16000000000003,-155.46649999999997,156.16,0.2425,0.7125,2.2309360510110854,0.005209246944940212,0.12274219034885873,0.11916408839882636,0.06610368637425103
700,phase1,1.0,1500000.0,6000000.0,200,-154.90749999999997,-155.5114375,154.9075,0.215,0.73875,2.0686459773778916,-0.001651169085989193,0.12275068439087089,0.11704195017109112,0.05925600565566054
701,phase1,1.0,1500000.0,6000000.0,200,-159.62000000000006,-155.81837499999997,159.62,0.2275,0.73375,1.9035767151415348,-0.006148647516965866,0.11371229725832842,0.11813682652249628,0.050234953793269414
702,phase1,1.0,1500000.0,6000000.0,200,-151.39249999999996,-155.59324999999995,151.3925,0.21,0.745,2.0453492714464665,0.0007635626979932493,0.18825898319482803,0.11762494647077151,0.09442255356139978
703,phase1,1.0,1500000.0,6000000.0,200,-156.72500000000005,-155.58056249999998,156.725,0.20875,0.7625,1.9236914616823197,-0.0022674763043011937,0.1578056952174829,0.11546110103324968,0.07617352710328806
704,phase1,1.0,1500000.0,6000000.0,200,-155.30249999999995,-155.58118749999997,155.3025,0.22,0.755,1.9610678249597548,-0.007306195158815506,0.16645434681250124,0.11246474193675178,0.07547111927094508
705,phase1,1.0,1500000.0,6000000.0,200,-154.39999999999995,-155.6866875,154.4,0.2225,0.76,2.0020514266192913,0.009029357656076247,0.17673929400590002,0.1146430528285552,0.09694043299116727
706,phase1,1.0,1500000.0,6000000.0,200,-159.63999999999996,-155.94181249999997,159.64,0.22625,0.74125,2.1363825395703318,-0.010835511096734174,0.17675006420028452,0.11453601611512047,0.07708137726639303
707,phase1,1.0,1500000.0,6000000.0,200,-154.5549999999999,-155.925625,154.555,0.2275,0.73875,2.012027899324894,0.009351612695929955,0.1414709756416934,0.10570607319170115,0.07966427648991194
708,phase1,1.0,1500000.0,6000000.0,200,-154.31875000000005,-155.85724999999996,154.31875,0.21125,0.7625,1.9054033701121806,-0.010223886625347088,0.15943446284045978,0.10577446784900159,0.06907024691641635
709,phase1,1.0,1500000.0,6000000.0,200,-157.67625000000004,-156.07799999999997,157.67625,0.22375,0.74,1.969020600542426,-0.002744109654913143,0.17091089669539003,0.11982525322510272,0.0822320370150882
