episode,step,target_agent_id,nano_action,teacher_action_target,action_match,repeat_pred,reward,delay,drop,offload_rate,nano_infer_ms,round_trip_ms,other_policy,joint_actions
0,120,0,1,1,1,0.9994395971298218,-0.93625,187.25,0.0,1.0,1.5104290000635956,41.02620005141944,student,"[1, 1, 1, 1]"
0,121,0,1,1,1,1.0093439817428589,-0.94375,188.75,0.0,1.0,1.343555999937962,13.96120002027601,student,"[1, 1, 1, 1]"
0,122,0,1,1,1,0.9832804799079895,-0.9575,191.5,0.0,1.0,1.2944039999638335,15.683499979786575,student,"[1, 1, 1, 1]"
0,123,0,1,1,1,1.008009433746338,-0.96625,193.25,0.0,1.0,1.2816470000416302,9.705700096674263,student,"[1, 1, 1, 1]"
0,124,0,1,1,1,0.9776512384414673,-0.97125,194.25,0.0,1.0,1.313252000045395,9.692499996162951,student,"[1, 1, 1, 1]"
0,125,0,1,1,1,0.9980549812316895,-0.97625,195.25,0.0,1.0,1.3139820000560576,12.115999939851463,student,"[1, 1, 1, 1]"
0,126,0,1,1,1,0.9564250707626343,-0.98125,196.25,0.0,1.0,0.8191300000817137,10.844900039955974,student,"[1, 1, 1, 1]"
0,127,0,1,1,1,1.0094590187072754,-0.98875,197.75,0.0,1.0,1.2732130001040787,12.402000022120774,student,"[1, 1, 1, 1]"
0,128,0,1,1,1,0.9836083650588989,-0.99875,199.75,0.0,1.0,1.6363849999834201,232.5704999966547,student,"[1, 1, 1, 1]"
0,129,0,1,1,1,0.8144547939300537,-1.00875,201.75,0.0,1.0,1.351365999880727,16.15979999769479,student,"[1, 1, 1, 1]"
0,130,0,1,1,1,0.9563244581222534,-1.01875,203.75,0.0,1.0,1.3135640001564752,9.9416000302881,student,"[1, 1, 1, 1]"
0,131,0,1,1,1,0.9143632650375366,-1.02625,205.25,0.0,1.0,1.2734199999613338,11.808899929746985,student,"[1, 1, 1, 1]"
0,132,0,1,1,1,0.9430159330368042,-1.03375,206.75,0.0,1.0,0.6212200000845769,7.468400057405233,student,"[1, 1, 1, 1]"
0,133,0,1,1,1,0.9375059604644775,-1.04375,208.75,0.0,1.0,0.7089020000421442,15.119599993340671,student,"[1, 1, 1, 1]"
0,134,0,1,1,1,0.9457968473434448,-1.1625,232.5,0.25,1.0,1.7468730000018695,10.36069996189326,student,"[1, 1, 1, 1]"
0,135,0,1,1,1,0.9458449482917786,-1.1625,232.5,0.25,1.0,1.765408999972351,11.935199960134923,student,"[1, 1, 1, 1]"
0,136,0,1,1,1,0.8443944454193115,-1.05375,210.75,0.0,1.0,0.6280929999320506,7.752000004984438,student,"[1, 1, 1, 1]"
0,137,0,1,1,1,0.930590033531189,-1.06375,212.75,0.0,1.0,1.29169699994236,13.380599906668067,student,"[1, 1, 1, 1]"
0,138,0,1,1,1,0.9269248247146606,-1.07125,214.25,0.0,1.0,1.6742380000778212,11.263699969276786,student,"[1, 1, 1, 1]"
0,139,0,1,1,1,0.9107002019882202,-1.07875,215.75,0.0,1.0,1.8462699999872711,10.773099958896637,student,"[1, 1, 1, 1]"
0,140,0,1,1,1,0.9182263612747192,-1.19,238.0,0.25,1.0,0.620491000063339,47.6962000830099,student,"[1, 1, 1, 1]"
0,141,0,1,1,1,0.8895260691642761,-1.1925,238.5,0.25,1.0,1.405047999924136,10.93389990273863,student,"[1, 1, 1, 1]"
0,142,0,1,1,1,0.9144602417945862,-1.0975,219.5,0.0,1.0,1.3123150001774775,16.084700007922947,student,"[1, 1, 1, 1]"
0,143,0,1,1,1,0.8807904720306396,-1.10625,221.25,0.0,1.0,1.2818550001156837,10.119999991729856,student,"[1, 1, 1, 1]"
0,144,0,1,1,1,0.8349574208259583,-1.20875,241.75,0.25,1.0,1.6843389998939529,63.66610003169626,student,"[1, 1, 1, 1]"
0,145,0,1,1,1,0.9348607063293457,-1.11875,223.75,0.0,1.0,1.711726999928942,12.347100069746375,student,"[1, 1, 1, 1]"
0,146,0,1,1,1,0.9062269926071167,-0.94125,188.25,0.25,0.75,1.3880739998057834,14.392600045539439,student,"[1, 1, 0, 1]"
0,147,0,1,1,1,0.8898779153823853,-0.85125,170.25,0.0,0.75,1.6966270000011718,11.013899929821491,student,"[1, 0, 1, 1]"
0,148,0,1,1,1,0.8940495252609253,-1.1425,228.5,0.0,1.0,1.2819589999253367,10.370000032708049,student,"[1, 1, 1, 1]"
0,149,0,0,0,1,0.7503025531768799,-0.8675,173.5,0.0,0.75,1.8471539999609377,9.486500057391822,student,"[0, 1, 1, 1]"
0,150,0,0,0,1,0.6182841062545776,-0.96125,192.25,0.25,0.75,1.3083060000553814,10.096600046381354,student,"[0, 1, 1, 1]"
0,151,0,1,1,1,0.5731961727142334,-1.15875,231.75,0.0,1.0,1.4624270002059347,10.919700027443469,student,"[1, 1, 1, 1]"
0,152,0,1,1,1,0.6369562745094299,-1.16875,233.75,0.0,1.0,1.307316000065839,14.852500054985285,student,"[1, 1, 1, 1]"
0,153,0,1,1,1,0.6163947582244873,-1.26,252.0,0.25,1.0,1.2873220000528818,10.806199978105724,student,"[1, 1, 1, 1]"
0,154,0,1,1,1,0.6201186776161194,-1.18625,237.25,0.0,1.0,1.3010690001920011,13.838999904692173,student,"[1, 1, 1, 1]"
0,155,0,1,1,1,0.5321618914604187,-1.34625,269.25,0.5,1.0,1.6638249999232357,10.287299985066056,student,"[1, 1, 1, 1]"
0,156,0,1,1,1,0.6012492775917053,-1.19875,239.75,0.0,1.0,1.6669999999976426,13.144500087946653,student,"[1, 1, 1, 1]"
0,157,0,0,0,1,0.4550004005432129,-0.9125,182.5,0.0,0.75,1.28159499990943,30.77760001178831,student,"[0, 1, 1, 1]"
0,158,0,1,1,1,0.3842965364456177,-0.91125,182.25,0.0,0.75,1.2859160001426062,9.853200055658817,student,"[1, 1, 0, 1]"
0,159,0,1,1,1,0.40693241357803345,-1.21625,243.25,0.0,1.0,1.664449000145396,13.722799951210618,student,"[1, 1, 1, 1]"
0,160,0,1,1,1,0.36172720789909363,-1.36125,272.25,0.5,1.0,0.6220530001428415,11.212400044314563,student,"[1, 1, 1, 1]"
0,161,0,1,1,1,0.38768792152404785,-1.2975,259.5,0.25,1.0,1.695168999958696,14.088299940340221,student,"[1, 1, 1, 1]"
0,162,0,1,1,1,0.40933650732040405,-0.9325,186.5,0.0,0.75,1.2887279999631573,77.09650008473545,student,"[1, 1, 0, 1]"
0,163,0,1,1,1,0.33729785680770874,-0.94375,188.75,0.0,0.75,1.3532920002035098,14.993999968282878,student,"[1, 1, 0, 1]"
0,164,0,1,1,1,0.38530251383781433,-0.9525,190.5,0.0,0.75,1.3127320000876352,10.330200078897178,student,"[1, 1, 0, 1]"
0,165,0,0,0,1,0.36498570442199707,-1.0075,201.5,0.25,0.5,1.297370999964187,15.961099998094141,student,"[0, 1, 0, 1]"
0,166,0,1,1,1,0.231207013130188,-1.25125,250.25,0.0,1.0,1.2798799998563481,14.431599993258715,student,"[1, 1, 1, 1]"
0,167,0,0,0,1,0.2611752152442932,-1.32,264.0,0.25,0.75,1.2885759999790025,10.508000035770237,student,"[0, 1, 1, 1]"
0,168,0,0,0,1,0.28696125745773315,-1.32375,264.75,0.25,0.75,0.6419449998702476,9.274599957279861,student,"[0, 1, 1, 1]"
0,169,0,0,0,1,0.31573277711868286,-0.70875,141.75,0.25,0.5,1.441030000023602,12.753200018778443,student,"[0, 1, 1, 0]"
0,170,0,0,0,1,0.24941042065620422,-1.44125,288.25,0.75,0.5,1.3080490000447753,21.643800078891218,student,"[0, 1, 0, 1]"
0,171,0,1,1,1,0.13520950078964233,-0.97,194.0,0.0,0.75,1.4630540001689951,58.26279998291284,student,"[1, 1, 0, 1]"
0,172,0,0,0,1,0.280874103307724,-1.38875,277.75,0.5,0.5,1.3031030000547617,478.5589000675827,student,"[0, 1, 0, 1]"
0,173,0,1,1,1,0.15969190001487732,-1.02125,204.25,0.25,0.75,2.064282999981515,28.472400037571788,student,"[1, 1, 1, 0]"
0,174,0,0,0,1,0.2560695707798004,-1.34,268.0,0.25,0.75,1.3678749999144202,247.52780003473163,student,"[0, 1, 1, 1]"
